"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"88","Drew Brees",2014,4,"NOR","DAL",1.91,0
"89","Drew Brees",2015,4,"NOR","DAL",2.51,0.77
"90","Drew Brees",2018,12,"NOR","DAL",-0.39,-0.5
"91","Drew Brees",2008,3,"NOR","DEN",-0.14,-0.27
"92","Drew Brees",2012,7,"NOR","DEN",1.82,0
"93","Drew Brees",2008,15,"NOR","DET",3.93,0
"94","Drew Brees",2009,1,"NOR","DET",3.01,0
"95","Drew Brees",2011,12,"NOR","DET",2.95,0
"96","Drew Brees",2014,7,"NOR","DET",3.21,-1.98
"97","Drew Brees",2015,14,"NOR","DET",0.97,-0.36
"98","Drew Brees",2016,12,"NOR","DET",-0.54,0
"99","Drew Brees",2017,6,"NOR","DET",-0.61,0
"100","Drew Brees",2006,2,"NOR","GNB",-0.71,-0.11
"101","Drew Brees",2008,11,"NOR","GNB",4.8,0
"102","Drew Brees",2011,1,"NOR","GNB",-0.08,0.37
"103","Drew Brees",2012,4,"NOR","GNB",0.42,0.24
"104","Drew Brees",2014,8,"NOR","GNB",5.89,0
"105","Drew Brees",2017,7,"NOR","GNB",2.74,0.08
"106","Drew Brees",2020,3,"NOR","GNB",3.6,0
"107","Drew Brees",2007,10,"NOR","HOU",-1.38,0
"108","Drew Brees",2011,3,"NOR","HOU",2.37,0.36
"109","Drew Brees",2015,11,"NOR","HOU",-3.68,0
"110","Drew Brees",2019,1,"NOR","HOU",1.5,0.5
"111","Drew Brees",2007,1,"NOR","IND",-2.6,0
"112","Drew Brees",2011,7,"NOR","IND",5.39,0
"113","Drew Brees",2015,7,"NOR","IND",-0.8,0.19
"114","Drew Brees",2019,14,"NOR","IND",5.2,0
"115","Drew Brees",2007,8,"NOR","JAX",3.89,0
"116","Drew Brees",2011,4,"NOR","JAX",0.18,0
"117","Drew Brees",2015,15,"NOR","JAX",3.05,0
"118","Drew Brees",2008,10,"NOR","KAN",2.26,0.01
"119","Drew Brees",2012,3,"NOR","KAN",1.31,0
"120","Drew Brees",2020,14,"NOR","KAN",0.44,0.47
"121","Drew Brees",2007,9,"NOR","STL",2.26,0
"122","Drew Brees",2009,9,"NOR","STL",0.31,-0.14
"123","Drew Brees",2010,13,"NOR","STL",0.6,0
"124","Drew Brees",2013,14,"NOR","STL",2.18,0
"125","Drew Brees",2016,11,"NOR","LAR",2.81,0
"126","Drew Brees",2017,11,"NOR","LAR",-0.68,0.65
"127","Drew Brees",2019,2,"NOR","LAR",-0.13,0
"128","Drew Brees",2008,8,"NOR","SDG",1.27,-0.65
"129","Drew Brees",2012,5,"NOR","SDG",3.78,-0.19
"130","Drew Brees",2016,4,"NOR","SDG",-1.04,-0.11
"131","Drew Brees",2020,5,"NOR","LAC",1.78,0.34
"132","Drew Brees",2009,6,"NOR","MIA",8.17,-0.09
"133","Drew Brees",2013,4,"NOR","MIA",4.27,0
"134","Drew Brees",2008,5,"NOR","MIN",3.4,-0.48
"135","Drew Brees",2010,1,"NOR","MIN",-0.6,0.15
"136","Drew Brees",2011,14,"NOR","MIN",5.15,0
"137","Drew Brees",2014,3,"NOR","MIN",2.65,0
"138","Drew Brees",2017,1,"NOR","MIN",-0.45,0
"139","Drew Brees",2018,8,"NOR","MIN",2.94,0
"140","Drew Brees",2020,15,"NOR","MIN",2.8,0
"141","Drew Brees",2009,11,"NOR","NWE",2.01,0
"142","Drew Brees",2013,6,"NOR","NWE",-0.81,0
"143","Drew Brees",2017,2,"NOR","NWE",-0.66,0
"144","Drew Brees",2006,12,"NOR","SFO",0.95,0
"145","Drew Brees",2006,14,"NOR","WAS",-1.39,-0.67
"146","Drew Brees",2006,15,"NOR","NYG",-1.84,0
"147","Drew Brees",2006,5,"NOR","TAM",0.99,-0.33
"148","Drew Brees",2006,6,"NOR","PHI",0.78,0.15
"149","Drew Brees",2006,8,"NOR","TAM",2.09,0
"150","Drew Brees",2006,9,"NOR","PIT",-1.01,-0.76
"151","Drew Brees",2007,12,"NOR","TAM",-1.16,-1.05
"152","Drew Brees",2007,15,"NOR","PHI",-1.57,0
"153","Drew Brees",2007,2,"NOR","TAM",1.27,0
"154","Drew Brees",2007,3,"NOR","TEN",-4.13,0
"155","Drew Brees",2007,4,"NOR","CAR",-1.55,-1.19
"156","Drew Brees",2007,6,"NOR","ATL",2.31,-0.2
"157","Drew Brees",2008,1,"NOR","TAM",-0.92,0
"158","Drew Brees",2008,12,"NOR","TAM",-0.78,-0.81
"159","Drew Brees",2008,2,"NOR","WAS",-0.92,-0.5
"160","Drew Brees",2008,4,"NOR","SFO",1.92,0
"161","Drew Brees",2008,6,"NOR","OAK",3.7,0
"162","Drew Brees",2009,10,"NOR","TAM",2.73,0
"163","Drew Brees",2009,12,"NOR","WAS",3.16,1.09
"164","Drew Brees",2009,15,"NOR","TAM",0.3,-0.68
"165","Drew Brees",2009,2,"NOR","PHI",1.84,0
"166","Drew Brees",2009,4,"NOR","NYJ",-0.53,0
"167","Drew Brees",2009,5,"NOR","NYG",4.03,0
"168","Drew Brees",2010,10,"NOR","SEA",4.25,0
"169","Drew Brees",2010,16,"NOR","TAM",0.09,0
"170","Drew Brees",2010,2,"NOR","SFO",2.15,-0.04
"171","Drew Brees",2010,6,"NOR","TAM",2.85,0
"172","Drew Brees",2010,9,"NOR","CAR",2.39,0
"173","Drew Brees",2011,10,"NOR","ATL",0.13,-0.02
"174","Drew Brees",2011,11,"NOR","NYG",6.31,0
"175","Drew Brees",2011,13,"NOR","TEN",-0.32,-0.14
"176","Drew Brees",2011,6,"NOR","TAM",1.56,-0.55
"177","Drew Brees",2011,8,"NOR","STL",2.26,0.3
"178","Drew Brees",2012,1,"NOR","WAS",0.59,0.45
"179","Drew Brees",2012,10,"NOR","OAK",3.07,0
"180","Drew Brees",2012,11,"NOR","SFO",-2.37,0
"181","Drew Brees",2012,13,"NOR","NYG",-2.03,0
"182","Drew Brees",2012,14,"NOR","TAM",4.2,0
"183","Drew Brees",2012,6,"NOR","TAM",6.54,-0.2
"184","Drew Brees",2012,8,"NOR","PHI",2.71,0
"185","Drew Brees",2013,12,"NOR","SEA",-2.94,0
"186","Drew Brees",2013,16,"NOR","TAM",4.82,0
"187","Drew Brees",2013,2,"NOR","TAM",0.74,0.84
"188","Drew Brees",2013,7,"NOR","BUF",2.76,0
"189","Drew Brees",2013,9,"NOR","DAL",3.54,-0.36
"190","Drew Brees",2014,12,"NOR","PIT",2.06,0
"191","Drew Brees",2014,16,"NOR","TAM",-0.07,0.86
"192","Drew Brees",2014,5,"NOR","TAM",1.32,-0.81
"193","Drew Brees",2014,6,"NOR","DET",0.08,-1.98
"194","Drew Brees",2015,10,"NOR","WAS",-0.94,0
"195","Drew Brees",2015,13,"NOR","TAM",-0.44,-0.11
"196","Drew Brees",2015,2,"NOR","TAM",-2,-0.77
"197","Drew Brees",2015,5,"NOR","PHI",-1.32,0
"198","Drew Brees",2015,8,"NOR","NYG",8.9,1.37
"199","Drew Brees",2015,9,"NOR","TEN",3.9,-0.01
"200","Drew Brees",2016,1,"NOR","OAK",5.94,-0.5
"201","Drew Brees",2016,13,"NOR","TAM",-1.99,-0.25
"202","Drew Brees",2016,15,"NOR","TAM",2.04,0
"203","Drew Brees",2016,2,"NOR","NYG",-0.42,-0.19
"204","Drew Brees",2016,5,"NOR","CAR",0.23,-0.68
"205","Drew Brees",2016,7,"NOR","SEA",-0.92,0.01
"206","Drew Brees",2016,8,"NOR","SFO",2.63,0
"207","Drew Brees",2016,9,"NOR","DEN",-0.21,0.83
"208","Drew Brees",2017,10,"NOR","WAS",4.41,2.76
"209","Drew Brees",2017,14,"NOR","NYJ",0.38,0
"210","Drew Brees",2017,16,"NOR","TAM",1.46,-0.45
"211","Drew Brees",2017,4,"NOR","MIA",1.22,0
"212","Drew Brees",2017,5,"NOR","DET",-2.38,0
"213","Drew Brees",2018,1,"NOR","TAM",6.48,0
"214","Drew Brees",2018,10,"NOR","PHI",5.89,0
"215","Drew Brees",2018,13,"NOR","TAM",2.53,0
"216","Drew Brees",2018,15,"NOR","PIT",2.27,1.05
"217","Drew Brees",2018,4,"NOR","NYG",4.35,-0.64
"218","Drew Brees",2018,5,"NOR","WAS",3.29,0
"219","Drew Brees",2018,6,"NOR","BAL",0.04,0.15
"220","Drew Brees",2019,10,"NOR","TAM",3.25,0
"221","Drew Brees",2019,13,"NOR","SFO",4.67,1.57
"222","Drew Brees",2019,15,"NOR","TEN",1.86,0.37
"223","Drew Brees",2020,6,"NOR","CAR",3.01,-0.1
"224","Drew Brees",2020,8,"NOR","TAM",0.58,0
"225","Drew Brees",2020,9,"NOR","SFO",1.74,0
"226","Drew Brees",2020,10,"NOR","SFO",1.16,0
