"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"1","Brooks Bollinger",2006,12,"MIN","CHI",-0.41,0
"2","Brooks Bollinger",2008,16,"DAL","PHI",-0.1,0
"3","Brooks Bollinger",2008,9,"DAL","NYG",-0.8,0
"4","Brooks Bollinger",2007,9,"MIN","GNB",-2.27,0
"5","Brooks Bollinger",2007,8,"MIN","SDG",0.43,0
"6","Brooks Bollinger",2006,7,"MIN","NWE",-1.08,0
"7","Brooks Bollinger",2007,7,"MIN","PHI",0.09,-0.11
"8","Brooks Bollinger",2008,8,"DAL","NYG",-0.79,0
