"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"1","Brock Berlin",2008,11,"STL","CHI",-0.17,0
"2","Brock Berlin",2007,13,"STL","CIN",3.09,0
