"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"96","Matthew Stafford",2013,5,"DET","GNB",-0.85,0
"97","Matthew Stafford",2014,1,"DET","NYG",3.76,0
"98","Matthew Stafford",2014,11,"DET","NWE",-0.82,0
"99","Matthew Stafford",2014,13,"DET","TAM",4.34,0
"100","Matthew Stafford",2014,14,"DET","MIN",0.51,-0.21
"101","Matthew Stafford",2014,16,"DET","GNB",-2.24,0
"102","Matthew Stafford",2014,3,"DET","GNB",-0.42,0
"103","Matthew Stafford",2014,4,"DET","NYJ",2.67,0.13
"104","Matthew Stafford",2014,6,"DET","MIN",0.86,2.26
"105","Matthew Stafford",2014,7,"DET","NOR",3.63,2.26
"106","Matthew Stafford",2014,9,"DET","MIA",0.7,1.41
"107","Matthew Stafford",2015,1,"DET","SDG",-0.33,0.46
"108","Matthew Stafford",2015,10,"DET","OAK",-0.49,0.12
"109","Matthew Stafford",2015,11,"DET","PHI",6.39,0
"110","Matthew Stafford",2015,12,"DET","GNB",0.24,0.18
"111","Matthew Stafford",2015,13,"DET","STL",-0.22,0.98
"112","Matthew Stafford",2015,14,"DET","NOR",1.29,0
"113","Matthew Stafford",2015,15,"DET","SFO",3.03,0
"114","Matthew Stafford",2015,2,"DET","MIN",-1.77,0
"115","Matthew Stafford",2015,4,"DET","SEA",-1.14,-0.07
"116","Matthew Stafford",2015,7,"DET","MIN",0.3,0
"117","Matthew Stafford",2015,8,"DET","KAN",-0.46,0
"118","Matthew Stafford",2015,9,"DET","GNB",0.55,0.7
"119","Matthew Stafford",2016,1,"DET","IND",1.14,-0.15
"120","Matthew Stafford",2016,10,"DET","JAX",0.95,-0.02
"121","Matthew Stafford",2016,11,"DET","MIN",-0.3,0.19
"122","Matthew Stafford",2016,12,"DET","NOR",0.55,0
"123","Matthew Stafford",2016,14,"DET","NYG",-1.58,0
"124","Matthew Stafford",2016,16,"DET","GNB",-0.06,0.84
"125","Matthew Stafford",2016,2,"DET","TEN",-0.15,-0.77
"126","Matthew Stafford",2016,3,"DET","GNB",0.09,0.84
"127","Matthew Stafford",2016,5,"DET","PHI",0.64,-0.02
"128","Matthew Stafford",2016,6,"DET","LAR",3.8,0.13
"129","Matthew Stafford",2016,7,"DET","WAS",1.18,0.29
"130","Matthew Stafford",2016,8,"DET","HOU",-3.22,-0.07
"131","Matthew Stafford",2016,9,"DET","MIN",-1.33,-0.07
"132","Matthew Stafford",2017,11,"DET","MIN",2.18,-0.72
"133","Matthew Stafford",2017,16,"DET","GNB",3.42,0
"134","Matthew Stafford",2017,2,"DET","NYG",-0.55,0
"135","Matthew Stafford",2017,4,"DET","MIN",-3.96,0
"136","Matthew Stafford",2017,6,"DET","NOR",-4.42,0
"137","Matthew Stafford",2017,7,"DET","PIT",-2.11,0.03
"138","Matthew Stafford",2017,8,"DET","GNB",2.58,0.03
"139","Matthew Stafford",2018,1,"DET","NYJ",-1.55,0
"140","Matthew Stafford",2018,12,"DET","LAR",-0.88,0
"141","Matthew Stafford",2018,15,"DET","MIN",-1.51,0
"142","Matthew Stafford",2018,16,"DET","GNB",6.81,0
"143","Matthew Stafford",2018,2,"DET","SFO",0.19,0.14
"144","Matthew Stafford",2018,3,"DET","NWE",0.22,0
"145","Matthew Stafford",2018,5,"DET","GNB",2.95,0
"146","Matthew Stafford",2018,6,"DET","MIA",3.86,0.1
"147","Matthew Stafford",2018,7,"DET","SEA",6.46,0.1
"148","Matthew Stafford",2018,8,"DET","MIN",-2.83,0
"149","Matthew Stafford",2019,2,"DET","LAC",0.5,0
"150","Matthew Stafford",2019,3,"DET","PHI",-1.23,-0.2
"151","Matthew Stafford",2019,4,"DET","KAN",-0.32,0
"152","Matthew Stafford",2019,5,"DET","GNB",0.19,0
"153","Matthew Stafford",2019,6,"DET","MIN",-1.22,0.3
"154","Matthew Stafford",2019,7,"DET","NYG",7.6,0.3
"155","Matthew Stafford",2019,8,"DET","OAK",4.13,-0.77
"156","Matthew Stafford",2020,10,"DET","CAR",-2.82,0
"157","Matthew Stafford",2020,14,"DET","TEN",-1.53,0
"158","Matthew Stafford",2020,5,"DET","JAX",1.75,0
"159","Matthew Stafford",2020,6,"DET","ATL",2.14,0.47
"160","Matthew Stafford",2022,10,"LAR","NOR",0.57,0
"161","Matthew Stafford",2022,4,"LAR","SFO",-2.94,0
"162","Matthew Stafford",2022,7,"LAR","SFO",0,0
"163","Matthew Stafford",2022,8,"LAR","TAM",-4.8,-0.17
"164","Matthew Stafford",2022,11,"LAR","NOR",0.57,0
"165","Matthew Stafford",2022,9,"LAR","TAM",0.33,-0.17
