"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"1","Brock Purdy",2022,11,"SFO","ARI",-0.05,0
"2","Brock Purdy",2022,17,"SFO","ARI",2.29,0
"3","Brock Purdy",2022,7,"SFO","KAN",-0.14,0
"4","Brock Purdy",2022,12,"SFO","MIA",1.39,-0.23
"5","Brock Purdy",2022,16,"SFO","LVR",2.89,0.67
"6","Brock Purdy",2022,14,"SFO","SEA",0.74,-0.14
"7","Brock Purdy",2022,10,"SFO","ARI",-0.05,0
"8","Brock Purdy",2022,13,"SFO","TAM",0.16,0
"9","Brock Purdy",2022,15,"SFO","WAS",1.72,0
