"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"1","Bryce Perkins",2022,10,"LAR","ARI",-0.8,0
"2","Bryce Perkins",2022,11,"LAR","KAN",-2.04,0
"3","Bryce Perkins",2022,12,"LAR","SEA",-0.02,0
"4","Bryce Perkins",2022,9,"LAR","ARI",-0.4,0
