"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"86","Jay Cutler",2014,14,"CHI","NOR",-1.83,0
"87","Jay Cutler",2014,16,"CHI","MIN",-1.72,-0.32
"88","Jay Cutler",2014,2,"CHI","SFO",-0.26,0
"89","Jay Cutler",2014,3,"CHI","NYJ",-0.83,-0.12
"90","Jay Cutler",2014,4,"CHI","GNB",-0.75,0
"91","Jay Cutler",2014,7,"CHI","MIA",-1.89,0
"92","Jay Cutler",2014,8,"CHI","NWE",-0.85,0
"93","Jay Cutler",2014,9,"CHI","GNB",-1.71,0
"94","Jay Cutler",2015,1,"CHI","GNB",-2.16,-0.27
"95","Jay Cutler",2015,10,"CHI","DEN",-1.4,0.11
"96","Jay Cutler",2015,11,"CHI","GNB",-0.76,0
"97","Jay Cutler",2015,12,"CHI","SFO",-1.22,-0.13
"98","Jay Cutler",2015,13,"CHI","WAS",3.36,0.32
"99","Jay Cutler",2015,14,"CHI","MIN",-2.18,0
"100","Jay Cutler",2015,15,"CHI","TAM",-0.79,0
"101","Jay Cutler",2015,16,"CHI","DET",0,-0.36
"102","Jay Cutler",2015,4,"CHI","OAK",-1.6,-0.22
"103","Jay Cutler",2015,5,"CHI","KAN",-0.62,0.83
"104","Jay Cutler",2015,6,"CHI","DET",-1.27,0.1
"105","Jay Cutler",2015,7,"CHI","MIN",0.23,-0.64
"106","Jay Cutler",2015,8,"CHI","SDG",1.38,0.68
"107","Jay Cutler",2015,9,"CHI","STL",0.53,0.68
"108","Jay Cutler",2016,1,"CHI","HOU",-1.31,0
"109","Jay Cutler",2016,10,"CHI","NYG",0.08,-0.6
"110","Jay Cutler",2016,2,"CHI","PHI",-0.61,0
"111","Jay Cutler",2016,8,"CHI","MIN",-0.03,0
"112","Jay Cutler",2016,9,"CHI","TAM",-4.86,0
"113","Jay Cutler",2006,15,"DEN","CIN",-4.34,0
"114","Jay Cutler",2008,9,"DEN","CLE",-0.15,0.43
"115","Jay Cutler",2006,12,"DEN","SEA",-1.95,1.25
"116","Jay Cutler",2006,13,"DEN","SDG",-0.66,0
"117","Jay Cutler",2006,16,"DEN","SFO",0.05,1.72
"118","Jay Cutler",2007,12,"DEN","OAK",-2.24,0
"119","Jay Cutler",2007,13,"DEN","KAN",4.56,0
"120","Jay Cutler",2007,14,"DEN","HOU",-0.87,0
"121","Jay Cutler",2007,15,"DEN","SDG",-2.22,0
"122","Jay Cutler",2007,16,"DEN","MIN",-0.24,-0.94
"123","Jay Cutler",2007,2,"DEN","OAK",0.17,-0.03
"124","Jay Cutler",2007,3,"DEN","JAX",1.12,0
"125","Jay Cutler",2007,4,"DEN","IND",-0.38,0
"126","Jay Cutler",2007,5,"DEN","SDG",-2.64,0
"127","Jay Cutler",2007,6,"DEN","PIT",-0.04,-0.42
"128","Jay Cutler",2007,7,"DEN","GNB",2.38,0.74
"129","Jay Cutler",2007,8,"DEN","DET",-0.3,0
"130","Jay Cutler",2007,9,"DEN","KAN",0.31,0
"131","Jay Cutler",2008,1,"DEN","OAK",3.11,0
"132","Jay Cutler",2008,11,"DEN","OAK",-1.97,0
"133","Jay Cutler",2008,12,"DEN","NYJ",0.88,0
"134","Jay Cutler",2008,13,"DEN","KAN",1.87,0.22
"135","Jay Cutler",2008,16,"DEN","SDG",-2.69,0
"136","Jay Cutler",2008,2,"DEN","SDG",1.35,1.56
"137","Jay Cutler",2008,3,"DEN","NOR",1.18,0
"138","Jay Cutler",2008,4,"DEN","KAN",-1.1,0
"139","Jay Cutler",2008,5,"DEN","TAM",3.02,-0.39
"140","Jay Cutler",2008,6,"DEN","JAX",-1.84,0
"141","Jay Cutler",2008,7,"DEN","NWE",-2.87,0
"142","Jay Cutler",2008,8,"DEN","MIA",-1.08,0
"143","Jay Cutler",2017,12,"MIA","DEN",-0.13,0
"144","Jay Cutler",2017,15,"MIA","KAN",3.4,0
"145","Jay Cutler",2017,2,"MIA","LAC",-1.63,-0.08
"146","Jay Cutler",2017,1,"MIA","LAC",-0.16,-0.08
"147","Jay Cutler",2017,13,"MIA","NWE",0.32,0
"148","Jay Cutler",2017,3,"MIA","NOR",-3.7,0
"149","Jay Cutler",2017,6,"MIA","NYJ",1.21,0
"150","Jay Cutler",2017,8,"MIA","OAK",-0.47,0.65
"151","Jay Cutler",2017,9,"MIA","CAR",-0.2,0.65
"152","Jay Cutler",2016,7,"CHI","MIN",-0.03,0
"153","Jay Cutler",2017,4,"MIA","NOR",-2.23,0
"154","Jay Cutler",2017,7,"MIA","NYJ",1.21,0
"155","Jay Cutler",2010,5,"CHI","SEA",-1.15,0
