"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"77","Ben Roethlisberger",2012,16,"PIT","CLE",2.19,-0.09
"78","Ben Roethlisberger",2013,11,"PIT","CLE",1.07,0
"79","Ben Roethlisberger",2013,16,"PIT","CLE",1.17,0
"80","Ben Roethlisberger",2014,1,"PIT","CLE",-0.08,0.54
"81","Ben Roethlisberger",2014,5,"PIT","CLE",-2.01,0.66
"82","Ben Roethlisberger",2015,10,"PIT","CLE",4.04,0
"83","Ben Roethlisberger",2015,16,"PIT","CLE",2.45,0
"84","Ben Roethlisberger",2016,11,"PIT","CLE",2.14,0
"85","Ben Roethlisberger",2017,1,"PIT","CLE",-0.46,-0.19
"86","Ben Roethlisberger",2018,1,"PIT","CLE",-1.72,-0.8
"87","Ben Roethlisberger",2018,8,"PIT","CLE",0.63,-0.23
"88","Ben Roethlisberger",2020,6,"PIT","CLE",-1.35,-0.44
"89","Ben Roethlisberger",2008,13,"PIT","DAL",-1.05,1.07
"90","Ben Roethlisberger",2012,14,"PIT","DAL",2.22,-0.22
"91","Ben Roethlisberger",2016,9,"PIT","DAL",4.86,1.68
"92","Ben Roethlisberger",2006,8,"PIT","DEN",0.68,0
"93","Ben Roethlisberger",2007,6,"PIT","DEN",3.43,1.27
"94","Ben Roethlisberger",2009,8,"PIT","DEN",1.28,0
"95","Ben Roethlisberger",2012,1,"PIT","DEN",-1.64,0.09
"96","Ben Roethlisberger",2015,14,"PIT","DEN",3.88,0.56
"97","Ben Roethlisberger",2018,11,"PIT","DEN",0.12,0.16
"98","Ben Roethlisberger",2009,5,"PIT","DET",2.8,-0.15
"99","Ben Roethlisberger",2017,7,"PIT","DET",1.19,-0.09
"100","Ben Roethlisberger",2009,14,"PIT","GNB",2.94,0.08
"101","Ben Roethlisberger",2013,15,"PIT","GNB",-0.27,-0.21
"102","Ben Roethlisberger",2017,11,"PIT","GNB",2,-0.03
"103","Ben Roethlisberger",2008,1,"PIT","HOU",2.3,0
"104","Ben Roethlisberger",2011,4,"PIT","HOU",-1.44,-0.26
"105","Ben Roethlisberger",2014,7,"PIT","HOU",0.78,0
"106","Ben Roethlisberger",2017,15,"PIT","HOU",2.75,0
"107","Ben Roethlisberger",2008,9,"PIT","IND",-1.15,-0.73
"108","Ben Roethlisberger",2011,3,"PIT","IND",-1.96,0.01
"109","Ben Roethlisberger",2014,8,"PIT","IND",2.63,0
"110","Ben Roethlisberger",2015,12,"PIT","IND",3.99,0
"111","Ben Roethlisberger",2017,10,"PIT","IND",5.2,-0.05
"112","Ben Roethlisberger",2006,2,"PIT","JAX",-3.08,0
"113","Ben Roethlisberger",2007,14,"PIT","JAX",-1.91,-1.14
"114","Ben Roethlisberger",2008,5,"PIT","JAX",0.05,0.29
"115","Ben Roethlisberger",2017,5,"PIT","JAX",-4.18,0
"116","Ben Roethlisberger",2018,10,"PIT","JAX",0.3,1.53
"117","Ben Roethlisberger",2020,10,"PIT","JAX",2.29,0
"118","Ben Roethlisberger",2006,5,"PIT","KAN",3.08,0
"119","Ben Roethlisberger",2009,10,"PIT","KAN",2.08,-0.62
"120","Ben Roethlisberger",2011,11,"PIT","KAN",0.93,0
"121","Ben Roethlisberger",2012,9,"PIT","KAN",-0.45,0.14
"122","Ben Roethlisberger",2014,15,"PIT","KAN",3.44,0
"123","Ben Roethlisberger",2016,4,"PIT","KAN",3.49,0
"124","Ben Roethlisberger",2018,2,"PIT","KAN",6.36,1.06
"125","Ben Roethlisberger",2007,15,"PIT","STL",2.92,0
"126","Ben Roethlisberger",2015,3,"PIT","STL",2.48,0
"127","Ben Roethlisberger",2006,4,"PIT","SDG",0.02,0
"128","Ben Roethlisberger",2008,10,"PIT","SDG",1.78,0.47
"129","Ben Roethlisberger",2009,4,"PIT","SDG",-0.75,-0.23
"130","Ben Roethlisberger",2012,13,"PIT","SDG",-0.5,0
"131","Ben Roethlisberger",2018,12,"PIT","LAC",0.81,0
"132","Ben Roethlisberger",2007,11,"PIT","MIA",-0.09,0.59
"133","Ben Roethlisberger",2009,16,"PIT","MIA",1.85,-0.04
"134","Ben Roethlisberger",2013,13,"PIT","MIA",3,-0.8
"135","Ben Roethlisberger",2016,6,"PIT","MIA",-0.46,0
"136","Ben Roethlisberger",2009,7,"PIT","MIN",-1.02,-0.25
"137","Ben Roethlisberger",2013,4,"PIT","MIN",2.83,0.62
"138","Ben Roethlisberger",2007,13,"PIT","NWE",-1.73,0
"139","Ben Roethlisberger",2008,12,"PIT","NWE",-1.86,0
"140","Ben Roethlisberger",2010,9,"PIT","NWE",3.31,0
"141","Ben Roethlisberger",2011,7,"PIT","NWE",2.63,-0.61
"142","Ben Roethlisberger",2013,9,"PIT","NWE",0.48,0
"143","Ben Roethlisberger",2015,1,"PIT","NWE",-0.08,0.38
"144","Ben Roethlisberger",2017,14,"PIT","NWE",-1.57,-1.02
"145","Ben Roethlisberger",2018,14,"PIT","NWE",3.01,0.01
"146","Ben Roethlisberger",2019,1,"PIT","NWE",-2.59,0
"147","Ben Roethlisberger",2006,9,"PIT","NOR",0.37,0
"148","Ben Roethlisberger",2014,12,"PIT","NOR",2.34,0.82
"149","Ben Roethlisberger",2018,15,"PIT","NOR",2.98,-0.17
"150","Ben Roethlisberger",2016,12,"PIT","NYG",-1.35,0
"151","Ben Roethlisberger",2007,10,"PIT","NYJ",-0.25,-0.31
"152","Ben Roethlisberger",2010,14,"PIT","NYJ",1.15,-0.01
"153","Ben Roethlisberger",2012,2,"PIT","NYJ",2.57,0
"154","Ben Roethlisberger",2013,6,"PIT","NYJ",-0.85,-0.08
"155","Ben Roethlisberger",2014,10,"PIT","NYJ",-0.45,1.62
"156","Ben Roethlisberger",2016,5,"PIT","NYJ",4.48,0
"157","Ben Roethlisberger",2006,7,"PIT","OAK",-1.3,-0.5
"158","Ben Roethlisberger",2009,12,"PIT","OAK",-0.53,0.35
"159","Ben Roethlisberger",2010,10,"PIT","OAK",3.39,0
"160","Ben Roethlisberger",2012,3,"PIT","OAK",2.77,-0.39
"161","Ben Roethlisberger",2015,8,"PIT","OAK",0.9,-0.12
"162","Ben Roethlisberger",2018,13,"PIT","OAK",4.28,1.6
"163","Ben Roethlisberger",2012,5,"PIT","PHI",2.48,0.71
"164","Ben Roethlisberger",2016,3,"PIT","PHI",-1.24,0
"165","Ben Roethlisberger",2020,5,"PIT","PHI",1.61,0.53
"166","Ben Roethlisberger",2006,12,"PIT","TAM",0.93,0
"167","Ben Roethlisberger",2007,3,"PIT","SFO",1.37,0
"168","Ben Roethlisberger",2007,5,"PIT","SEA",1.62,0
"169","Ben Roethlisberger",2008,15,"PIT","TEN",1.25,0
"170","Ben Roethlisberger",2008,4,"PIT","BAL",-0.49,-0.24
"171","Ben Roethlisberger",2008,6,"PIT","CIN",1.11,0
"172","Ben Roethlisberger",2008,8,"PIT","WAS",-1.01,0
"173","Ben Roethlisberger",2009,1,"PIT","TEN",1.42,-0.26
"174","Ben Roethlisberger",2010,5,"PIT","CLE",2.97,0
"175","Ben Roethlisberger",2010,7,"PIT","NOR",2.34,0
"176","Ben Roethlisberger",2011,10,"PIT","CIN",-0.22,0.32
"177","Ben Roethlisberger",2011,14,"PIT","SFO",-2.38,0
"178","Ben Roethlisberger",2011,2,"PIT","SEA",1.11,0
"179","Ben Roethlisberger",2011,5,"PIT","TEN",4,0
"180","Ben Roethlisberger",2012,4,"PIT","PHI",0.59,0.38
"181","Ben Roethlisberger",2012,6,"PIT","CIN",0.7,0.47
